ID,Traditional,Source,Start,End,Transcribed,OK
B3L11-1-23,上當,B3-11-1-2.mp3,280.62,282.06,上當,1
B3L11-1-24,可惡,B3-11-1-2.mp3,291.61,292.99,可惡,1
B3L11-1-25,看不起,B3-11-1-2.mp3,306.11,307.88,看不起,1
B3L11-1-26,回想,B3-11-1-2.mp3,319.31,321.27,回想,1
B3L11-1-27,擴大,B3-11-1-2.mp3,336.65,338.09,擴大,1
B3L11-1-28,範圍,B3-11-1-2.mp3,341.75,343.36,範圍,1
B3L11-1-29,拒絕,B3-11-1-2.mp3,357.52,359.11,拒絕,1
B3L11-1-30,真實,B3-11-1-2.mp3,371.79,373.6,真實,1
B3L11-1-31,建立,B3-11-1-2.mp3,386.1,387.54,建立,1
B3L11-1-32,訊息,B3-11-1-2.mp3,399.01,400.78,訊息,1
B3L11-1-33,舉行,B3-11-1-2.mp3,412.9,414.61,舉行,1
B3L11-1-34,加入,B3-11-1-2.mp3,424.46,425.92,加入,1
B3L11-1-35,社群網站,B3-11-1-2.mp3,440.06,442.25,社群網站,1
B3L11-2-01,自從,B3-11-2-2.mp3,4.49,6.11,自從,1
B3L11-2-02,現代,B3-11-2-2.mp3,17.13,18.46,現代,1
B3L11-2-03,進步,B3-11-2-2.mp3,41.94,43.32,進步,1
B3L11-2-04,與,B3-11-2-2.mp3,56.27,57.77,與,3
B3L11-2-05,之間,B3-11-2-2.mp3,80.01,81.59,之間,1
B3L11-2-06,點,B3-11-2-2.mp3,94.8,96.25,點,1
B3L11-2-07,祖父,B3-11-2-2.mp3,120.67,122.31,祖父,1
B3L11-2-08,祖母,B3-11-2-2.mp3,123.39,125.29,祖母,1
B3L11-2-09,本人,B3-11-2-2.mp3,128.78,130.63,本人,1
B3L11-2-10,面,B3-11-2-2.mp3,141.63,142.71,面,1
B3L11-2-11,對,B3-11-2-2.mp3,146.44,147.62,對,1
B3L11-2-12,接觸,B3-11-2-2.mp3,181.53,183.39,接觸,1
B3L11-2-13,人人,B3-11-2-2.mp3,197.01,198.68,人人,1
B3L11-2-14,傳,B3-11-2-2.mp3,209.29,210.81,傳,1
B3L11-2-15,友誼,B3-11-2-2.mp3,222.63,224.34,友誼,1
B3L11-2-16,當面,B3-11-2-2.mp3,237.91,239.49,當面,1
B3L11-2-17,對話,B3-11-2-2.mp3,252.63,254.15,對話,1
B3L11-2-18,冷淡,B3-11-2-2.mp3,280.05,281.59,冷淡,1
B3L11-2-19,部分/部份,B3-11-2-2.mp3,292.81,294.46,部分,1
B3L11-2-20,例如,B3-11-2-2.mp3,308.13,309.86,例如,1
B3L11-2-21,某,B3-11-2-2.mp3,323.44,324.91,某,1
B3L11-2-22,卻,B3-11-2-2.mp3,337.64,338.91,卻,1
B3L11-2-23,老公,B3-11-2-2.mp3,352.64,354.2,老公,1
B3L11-2-24,老婆,B3-11-2-2.mp3,358.06,360.0,老婆,1
B3L11-2-25,單身,B3-11-2-2.mp3,363.73,365.51,單身,1
B3L11-2-26,花心,B3-11-2-2.mp3,375.91,377.56,花心,1
B3L11-2-27,浪漫,B3-11-2-2.mp3,389.03,390.59,浪漫,1
B3L11-2-28,渴望,B3-11-2-2.mp3,402.47,404.08,渴望,1
B3L11-2-29,愛情,B3-11-2-2.mp3,407.73,409.53,愛情,1
B3L11-2-30,懂事,B3-11-2-2.mp3,423.3,424.99,懂事,1
B3L11-2-31,面,B3-11-2-2.mp3,437.86,439.0,面,1
B3L11-2-32,怪,B3-11-2-2.mp3,451.88,452.96,怪,1
B3L11-2-33,至於,B3-11-2-2.mp3,466.28,468.24,至於,1
B3L11-2-34,取代,B3-11-2-2.mp3,479.93,481.79,取代,1
B3L11-2-35,隨時隨地,B3-11-2-2.mp3,495.85,497.98,隨時隨地,1
B3L12-1-01,抵達,B3-12-1-2.mp3,4.48,6.15,抵達,2
B3L12-1-02,面試,B3-12-1-2.mp3,30.4,31.98,面試,3
B3L12-1-03,貴,B3-12-1-2.mp3,56.32,57.37,貴,1
B3L12-1-04,本,B3-12-1-2.mp3,72.13,73.38,本,1
B3L12-1-05,會議,B3-12-1-2.mp3,84.55,86.01,會議,1
B3L12-1-06,參考,B3-12-1-2.mp3,97.57,99.46,參考,1
B3L12-1-07,方面,B3-12-1-2.mp3,111.81,113.52,方面,2
B3L12-1-08,隨便,B3-12-1-2.mp3,127.04,128.71,隨便,1
B3L12-1-09,批評,B3-12-1-2.mp3,141.83,143.62,批評,2
B3L12-1-10,發脾氣,B3-12-1-2.mp3,155.79,157.79,發脾氣,2
B3L12-1-11,理解,B3-12-1-2.mp3,170.02,171.79,理解,2
B3L12-1-12,謙虛,B3-12-1-2.mp3,195.17,196.96,謙虛,3
B3L12-1-13,逗,B3-12-1-2.mp3,210.5,211.46,逗,3
B3L12-1-14,觀念,B3-12-1-2.mp3,224.21,225.64,觀念,1
B3L12-1-15,往往,B3-12-1-2.mp3,239.46,241.12,往往,2
B3L12-1-16,職場,B3-12-1-2.mp3,252.83,254.58,職場,2
B3L12-1-17,布置/佈置,B3-12-1-2.mp3,267.48,268.92,布置,2
B3L12-1-18,鬧鐘,B3-12-1-2.mp3,281.44,283.17,鬧鐘,2
B3L12-1-19,醒來,B3-12-1-2.mp3,286.86,288.67,醒來,1
B3L12-1-20,小組,B3-12-1-2.mp3,300.58,302.33,小組,1
B3L12-1-21,組,B3-12-1-2.mp3,303.39,304.77,組,1
B3L12-1-22,任務,B3-12-1-2.mp3,318.82,320.05,任務,1
B3L12-1-23,原諒,B3-12-1-2.mp3,332.55,333.97,原諒,1
B3L12-1-24,之後,B3-12-1-2.mp3,349.79,351.13,之後,1
B3L12-1-25,之前,B3-12-1-2.mp3,352.23,353.86,之前,1
B3L12-1-26,不論,B3-12-1-2.mp3,367.54,368.92,不論,1
B3L12-1-27,細心,B3-12-1-2.mp3,383.29,385.08,細心,2
B3L12-1-28,優秀,B3-12-1-2.mp3,398.17,399.71,優秀,2
B3L12-1-29,薪水,B3-12-1-2.mp3,411.85,413.73,薪水,2
B3L12-1-30,福利,B3-12-1-2.mp3,426.68,428.22,福利,1
B3L12-1-31,有關,B3-12-1-2.mp3,441.24,442.92,有關,1
B3L12-1-32,多多少少,B3-12-1-2.mp3,457.1,459.29,多多少少,2
B3L12-1-33,忙不過來,B3-12-1-2.mp3,472.23,474.25,忙不過來,2
B3L12-2-01,各位,B3-12-2-2.mp3,4.7,6.22,各位,1
B3L12-2-02,感想,B3-12-2-2.mp3,19.23,21.21,感想,1
B3L12-2-03,企業,B3-12-2-2.mp3,33.54,35.25,企業,1
B3L12-2-04,包含,B3-12-2-2.mp3,48.8,50.41,包含,1
B3L12-2-05,儘管,B3-12-2-2.mp3,61.83,63.77,儘管,1
B3L12-2-06,整齊,B3-12-2-2.mp3,76.05,77.78,整齊,1
B3L12-2-07,木頭,B3-12-2-2.mp3,91.17,92.36,木頭,1
B3L12-2-08,反應,B3-12-2-2.mp3,95.75,97.14,反應,1
B3L12-2-09,該,B3-12-2-2.mp3,122.87,124.08,該,1
B3L12-2-10,顧,B3-12-2-2.mp3,133.81,134.92,顧,1
B3L12-2-11,搞,B3-12-2-2.mp3,144.5,145.89,搞,1
B3L12-2-12,敵人,B3-12-2-2.mp3,161.85,163.54,敵人,1
B3L12-2-13,領導,B3-12-2-2.mp3,174.4,176.23,領導,2
B3L12-2-14,全,B3-12-2-2.mp3,188.92,190.42,全,1
B3L12-2-15,創造,B3-12-2-2.mp3,200.83,202.35,創造,1
B3L12-2-16,實行,B3-12-2-2.mp3,211.96,213.77,實行,1
B3L12-2-17,混亂,B3-12-2-2.mp3,227.33,228.77,混亂,1
B3L12-2-18,付出,B3-12-2-2.mp3,240.48,242.21,付出,3
B3L12-2-19,事業,B3-12-2-2.mp3,254.94,256.67,事業,3
B3L12-2-20,盡,B3-12-2-2.mp3,270.37,271.49,盡,1
B3L12-2-21,通過,B3-12-2-2.mp3,289.83,291.29,通過,2
B3L12-2-22,盼望,B3-12-2-2.mp3,301.56,303.08,盼望,2
B3L13-1-01,雲端,B3-13-1-2.mp3,4.74,6.41,雲端,1
B3L13-1-02,啦,B3-13-1-2.mp3,19.73,20.61,啦,1
B3L13-1-03,記錄,B3-13-1-2.mp3,32.06,33.35,記錄,1
B3L13-1-04,電子書,B3-13-1-2.mp3,59.27,61.11,電子書,1
B3L13-1-05,系統,B3-13-1-2.mp3,64.46,66.38,系統,2
B3L13-1-06,帳號,B3-13-1-2.mp3,78.75,80.19,帳號,1
B3L13-1-07,密碼,B3-13-1-2.mp3,83.6,85.35,密碼,2
B3L13-1-08,自動,B3-13-1-2.mp3,88.65,89.98,自動,1
B3L13-1-09,讀者,B3-13-1-2.mp3,115.67,117.52,讀者,2
B3L13-1-10,書包,B3-13-1-2.mp3,132.9,134.6,書包,2
B3L13-1-11,空,B3-13-1-2.mp3,138.3,139.3,空,1
B3L13-1-12,空,B3-13-1-2.mp3,147.45,148.55,空,1
B3L13-1-13,文件,B3-13-1-2.mp3,171.45,172.89,文件,1
B3L13-1-14,證書,B3-13-1-2.mp3,173.95,175.6,證書,1
B3L13-1-15,隨身碟,B3-13-1-2.mp3,188.79,190.9,隨身碟,1
B3L13-1-16,發表,B3-13-1-2.mp3,194.55,196.39,發表,1
B3L13-1-17,預備,B3-13-1-2.mp3,209.05,210.32,預備,1
B3L13-1-18,電子信箱,B3-13-1-2.mp3,223.54,225.77,電子信箱,2
B3L13-1-19,信箱,B3-13-1-2.mp3,226.81,228.58,信箱,2
B3L13-1-20,這下子,B3-13-1-2.mp3,232.33,233.88,這下子,2
B3L13-1-21,水平,B3-13-1-2.mp3,259.53,261.24,水平,1
B3L13-1-22,高速,B3-13-1-2.mp3,275.29,276.79,高速,2
B3L13-1-23,上傳,B3-13-1-2.mp3,289.22,290.97,上傳,1
B3L13-1-24,既,B3-13-1-2.mp3,303.46,304.46,既,3
B3L13-1-25,下載,B3-13-1-2.mp3,314.62,316.03,下載,1
B3L13-1-26,變更,B3-13-1-2.mp3,327.3,328.82,變更,1
B3L13-1-27,預習,B3-13-1-2.mp3,343.04,344.56,預習,2
B3L13-1-28,效果,B3-13-1-2.mp3,356.26,358.12,效果,1
B3L13-1-29,說起來,B3-13-1-2.mp3,369.26,371.1,說起來,1
B3L13-1-30,日曆,B3-13-1-2.mp3,386.33,387.62,日曆,2
B3L13-1-31,主任,B3-13-1-2.mp3,391.33,392.69,主任,2
B3L13-1-32,演講,B3-13-1-2.mp3,396.58,398.5,演講,3
B3L13-1-33,實話,B3-13-1-2.mp3,410.72,412.22,實話,1
B3L13-1-34,摩托車/機車,B3-13-1-2.mp3,425.03,427.05,摩托車,1
B3L13-2-01,時代,B3-13-2-2.mp3,4.7,6.24,時代,1
B3L13-2-02,當年,B3-13-2-2.mp3,31.23,32.83,當年,3
B3L13-2-03,作者,B3-13-2-2.mp3,44.11,45.9,作者,1
B3L13-2-04,出版,B3-13-2-2.mp3,49.26,51.01,出版,1
B3L13-2-05,作品,B3-13-2-2.mp3,61.92,63.67,作品,1
B3L13-2-06,題材,B3-13-2-2.mp3,66.88,68.49,題材,1
B3L13-2-07,就是,B3-13-2-2.mp3,80.34,81.99,就是,1
B3L13-2-08,可,B3-13-2-2.mp3,85.28,86.78,可,1
B3L13-2-09,主要,B3-13-2-2.mp3,99.9,101.34,主要,1
B3L13-2-10,環保,B3-13-2-2.mp3,112.46,114.25,環保,2
B3L13-2-11,以往,B3-13-2-2.mp3,127.24,128.99,以往,1
B3L13-2-12,攝影機,B3-13-2-2.mp3,140.58,142.38,攝影機,2
B3L13-2-13,攝影,B3-13-2-2.mp3,143.43,145.05,攝影,1
B3L13-2-14,碰上,B3-13-2-2.mp3,157.6,159.04,碰上,3
B3L13-2-15,公共,B3-13-2-2.mp3,170.75,172.19,公共,2
B3L13-2-16,房客,B3-13-2-2.mp3,183.98,185.46,房客,2
B3L13-2-17,內,B3-13-2-2.mp3,188.88,189.98,內,3
B3L13-2-18,帶來,B3-13-2-2.mp3,201.52,203.17,帶來,2
B3L13-2-19,現實,B3-13-2-2.mp3,213.36,215.05,現實,1
B3L13-2-20,時刻,B3-13-2-2.mp3,242.88,244.38,時刻,2
B3L13-2-21,暫時,B3-13-2-2.mp3,257.13,258.93,暫時,1
B3L13-2-22,沒,B3-13-2-2.mp3,269.63,270.82,沒,1
B3L13-2-23,依靠,B3-13-2-2.mp3,283.13,284.61,依靠,1
B3L13-2-24,應,B3-13-2-2.mp3,297.4,298.49,應,1
B3L13-2-25,網,B3-13-2-2.mp3,312.09,313.51,網,1
B3L13-2-26,一方面,B3-13-2-2.mp3,324.88,326.47,一方面,1
B3L13-2-27,全球,B3-13-2-2.mp3,341.13,343.03,全球,1
B3L13-2-28,重大,B3-13-2-2.mp3,354.53,356.05,重大,1
B3L14-1-01,情人,B3-14-1-2.mp3,4.55,6.4,情人,1
B3L14-1-02,布,B3-14-1-2.mp3,16.07,16.99,布,1
B3L14-1-03,親手,B3-14-1-2.mp3,20.31,22.02,親手,1
B3L14-1-04,背後,B3-14-1-2.mp3,32.97,34.35,背後,1
B3L14-1-05,青年,B3-14-1-2.mp3,57.63,59.4,青年,1
B3L14-1-06,田,B3-14-1-2.mp3,62.55,63.93,田,1
B3L14-1-07,姑娘,B3-14-1-2.mp3,67.23,68.71,姑娘,1
B3L14-1-08,眼,B3-14-1-2.mp3,74.07,75.33,眼,1
B3L14-1-09,愛,B3-14-1-2.mp3,85.55,86.49,愛,1
B3L14-1-10,天真,B3-14-1-2.mp3,89.97,91.68,天真,1
B3L14-1-11,天上,B3-14-1-2.mp3,116.71,118.21,天上,1
B3L14-1-12,仙女,B3-14-1-2.mp3,121.5,123.33,仙女,2
B3L14-1-13,人間,B3-14-1-2.mp3,126.83,128.44,人間,2
B3L14-1-14,身邊,B3-14-1-2.mp3,148.13,149.84,身邊,1
B3L14-1-15,夫婦,B3-14-1-2.mp3,161.63,163.09,夫婦,1
B3L14-1-16,寶貝,B3-14-1-2.mp3,166.51,167.99,寶貝,1
B3L14-1-17,日子,B3-14-1-2.mp3,191.75,192.94,日子,1
B3L14-1-18,關,B3-14-1-2.mp3,223.27,224.56,關,2
B3L14-1-19,變,B3-14-1-2.mp3,234.59,235.57,變,1
B3L14-1-20,銀河,B3-14-1-2.mp3,247.59,249.24,銀河,1
B3L14-1-21,下去,B3-14-1-2.mp3,252.65,254.24,下去,1
B3L14-1-22,請求,B3-14-1-2.mp3,264.01,265.74,請求,1
B3L14-1-23,觀察,B3-14-1-2.mp3,292.67,294.41,觀察,1
B3L14-1-24,農曆,B3-14-1-2.mp3,306.77,308.13,農曆,1
B3L14-1-25,初,B3-14-1-2.mp3,311.77,313.19,初,2
B3L14-1-26,年年,B3-14-1-2.mp3,333.75,335.44,年年,1
B3L14-1-27,眼淚,B3-14-1-2.mp3,348.11,349.47,眼淚,1
B3L14-1-28,淚,B3-14-1-2.mp3,358.21,359.29,淚,3
B3L14-1-29,幸虧,B3-14-1-2.mp3,362.62,364.23,幸虧,2
B3L14-1-30,一生,B3-14-1-2.mp3,385.23,386.69,一生,1
B3L14-1-31,團圓,B3-14-1-2.mp3,398.99,400.6,還原,0
B3L14-1-32,結局,B3-14-1-2.mp3,425.29,426.92,結局,1
B3L14-1-33,習俗,B3-14-1-2.mp3,437.13,439.01,習俗,1
B3L14-1-34,升,B3-14-1-2.mp3,453.31,454.67,升,1
B3L14-1-35,織,B3-14-1-2.mp3,466.56,467.62,織,1
B3L14-1-36,七夕,B3-14-1-2.mp3,481.08,482.69,七夕,1
B3L14-1-37,情人節,B3-14-1-2.mp3,485.68,487.6,情人節,1
B3L14-1-38,牛郎,B3-14-1-2.mp3,491.0,492.75,牛郎,1
B3L14-1-39,織女,B3-14-1-2.mp3,496.03,497.78,織女,1
B3L14-1-40,天帝,B3-14-1-2.mp3,,,,0
B3L14-1-41,王母娘娘,B3-14-1-2.mp3,,,,0
B3L14-2-01,根據,B3-14-2-2.mp3,4.76,6.28,根據,1
B3L14-2-02,無窮,B3-14-2-2.mp3,18.21,19.92,無窮,1
B3L14-2-03,想像,B3-14-2-2.mp3,32.5,33.97,想像,1
B3L14-2-04,按照,B3-14-2-2.mp3,44.26,45.65,按照,1
B3L14-2-05,心意,B3-14-2-2.mp3,56.95,58.57,心意,1
B3L14-2-06,利益,B3-14-2-2.mp3,71.12,72.55,利益,1
B3L14-2-07,只有,B3-14-2-2.mp3,84.88,86.79,只有,2
B3L14-2-08,責任,B3-14-2-2.mp3,98.31,99.79,責任,2
B3L14-2-09,錯誤,B3-14-2-2.mp3,109.88,111.5,錯誤,2
B3L14-2-10,犯錯,B3-14-2-2.mp3,136.25,137.79,犯錯,2
B3L14-2-11,犯,B3-14-2-2.mp3,147.42,148.63,犯,1
B3L14-2-12,錯,B3-14-2-2.mp3,155.15,156.35,錯,3
B3L14-2-13,真心,B3-14-2-2.mp3,170.5,172.19,真心,3
B3L14-2-14,無數,B3-14-2-2.mp3,187.5,189.08,無數,3
B3L14-2-15,文學,B3-14-2-2.mp3,199.22,200.88,文學,1
B3L14-2-16,戲劇,B3-14-2-2.mp3,213.78,215.38,戲劇,1
B3L14-2-17,畫家,B3-14-2-2.mp3,227.9,229.44,畫家,1
B3L14-2-18,如,B3-14-2-2.mp3,232.98,234.17,如,2
B3L14-2-19,深入,B3-14-2-2.mp3,246.56,248.08,深入,2
B3L15-1-01,古蹟,B3-15-1-2.mp3,4.72,6.28,古蹟,1
B3L15-1-02,主題,B3-15-1-2.mp3,19.87,21.46,主題,1
B3L15-1-03,毛,B3-15-1-2.mp3,34.1,35.37,毛,1
B3L15-1-04,著名,B3-15-1-2.mp3,45.63,47.13,著名,1
B3L15-1-05,古老,B3-15-1-2.mp3,61.08,63.17,古老,1
B3L15-1-06,蓋,B3-15-1-2.mp3,76.47,77.41,蓋,1
B3L15-1-07,具有,B3-15-1-2.mp3,90.02,91.69,具有,1
B3L15-1-08,外交,B3-15-1-2.mp3,117.38,118.97,外交,1
B3L15-1-09,刻,B3-15-1-2.mp3,131.79,132.79,刻,1
B3L15-1-10,十分,B3-15-1-2.mp3,146.36,147.99,十分,1
B3L15-1-11,生動,B3-15-1-2.mp3,161.45,162.91,生動,1
B3L15-1-12,簡直,B3-15-1-2.mp3,176.0,177.67,簡直,1
B3L15-1-13,了不起,B3-15-1-2.mp3,192.22,193.77,了不起,1
B3L15-1-14,藝術品,B3-15-1-2.mp3,207.52,209.37,藝術品,1
B3L15-1-15,宗教,B3-15-1-2.mp3,213.29,214.72,宗教,1
B3L15-1-16,老家,B3-15-1-2.mp3,218.31,220.06,老家,2
B3L15-1-17,以來,B3-15-1-2.mp3,223.83,225.52,以來,2
B3L15-1-18,廣場,B3-15-1-2.mp3,239.25,241.06,廣場,2
B3L15-1-19,居住,B3-15-1-2.mp3,251.81,253.29,居住,2
B3L15-1-20,情形,B3-15-1-2.mp3,264.83,266.65,情形,2
B3L15-1-21,保留,B3-15-1-2.mp3,281.73,283.38,保留,2
B3L15-1-22,文字,B3-15-1-2.mp3,297.16,298.57,文字,1
B3L15-1-23,形容,B3-15-1-2.mp3,310.62,312.3,形容,1
B3L15-1-24,體會,B3-15-1-2.mp3,325.65,327.23,體會,2
B3L15-1-25,存在,B3-15-1-2.mp3,339.06,340.54,存在,2
B3L15-1-26,價值,B3-15-1-2.mp3,353.46,355.04,價值,3
B3L15-1-27,土地,B3-15-1-2.mp3,383.31,384.77,土地,3
B3L15-1-28,事實,B3-15-1-2.mp3,398.38,400.06,事實,3
B3L15-1-29,家鄉,B3-15-1-2.mp3,413.72,415.47,家鄉,1
B3L15-1-30,碼頭,B3-15-1-2.mp3,428.09,429.43,碼頭,1
B3L15-1-31,夕陽,B3-15-1-2.mp3,433.17,435.01,夕陽,1
B3L15-1-32,幸好,B3-15-1-2.mp3,438.59,440.51,幸好,1
B3L15-1-33,導遊,B3-15-1-2.mp3,444.15,445.86,導遊,1
B3L15-1-34,口,B3-15-1-2.mp3,462.13,463.38,好,4
B3L15-1-35,淡水,B3-15-1-2.mp3,480.73,482.63,淡水,1
B3L15-1-36,紅毛城,B3-15-1-2.mp3,485.75,487.88,紅毛城,1
B3L15-1-37,佛教,B3-15-1-2.mp3,491.29,492.85,佛教,1
B3L15-1-38,道教,B3-15-1-2.mp3,496.0,497.58,道教,1
B3L15-1-39,天主教,B3-15-1-2.mp3,501.08,503.06,天主教,1
B3L15-1-40,基督教,B3-15-1-2.mp3,506.19,508.19,基督教,1
B3L15-1-41,沒話說,B3-15-1-2.mp3,513.9,515.98,沒話說,1
B3L15-2-01,拼圖,B3-15-2-2.mp3,4.7,6.45,拼圖,1
B3L15-2-02,人類,B3-15-2-2.mp3,9.76,11.26,人類,1
B3L15-2-03,同時,B3-15-2-2.mp3,14.56,16.27,同時,1
B3L15-2-04,智慧,B3-15-2-2.mp3,27.38,28.88,智慧,1
B3L15-2-05,古,B3-15-2-2.mp3,39.42,40.81,古,1
B3L15-2-06,事實上,B3-15-2-2.mp3,50.38,52.25,事實上,1
B3L15-2-07,及,B3-15-2-2.mp3,64.81,66.1,及,1
B3L15-2-08,絕大部分,B3-15-2-2.mp3,78.08,80.23,絕大部分,1
B3L15-2-09,物品,B3-15-2-2.mp3,93.96,95.71,物品,1
B3L15-2-10,圖畫,B3-15-2-2.mp3,107.27,108.9,圖畫,1
B3L15-2-11,已,B3-15-2-2.mp3,120.56,121.85,已,1
B3L15-2-12,祕密/秘密,B3-15-2-2.mp3,134.4,135.92,秘密,1
B3L15-2-13,維持,B3-15-2-2.mp3,145.23,147.02,維持,1
B3L15-2-14,人民,B3-15-2-2.mp3,159.48,161.25,人民,1
B3L15-2-15,驕傲,B3-15-2-2.mp3,165.06,166.71,驕傲,2
B3L15-2-16,積極,B3-15-2-2.mp3,180.96,182.69,積極,1
B3L15-2-17,經費,B3-15-2-2.mp3,196.98,198.54,經費,1
B3L15-2-18,狀態,B3-15-2-2.mp3,209.25,210.81,狀態,1
B3L15-2-19,其次,B3-15-2-2.mp3,224.58,226.23,其次,1
B3L15-2-20,戰爭,B3-15-2-2.mp3,241.69,243.48,戰爭,2
B3L15-2-21,建設,B3-15-2-2.mp3,247.08,248.65,建設,1
B3L15-2-22,地下,B3-15-2-2.mp3,275.67,277.15,地下,1
B3L15-2-23,暗,B3-15-2-2.mp3,280.79,281.81,暗,1
B3L15-2-24,隧道,B3-15-2-2.mp3,293.77,295.35,隧道,2
B3L15-2-25,開放,B3-15-2-2.mp3,308.29,309.75,開放,1
B3L15-2-26,好些,B3-15-2-2.mp3,321.5,323.06,好些,1
B3L15-2-27,總而言之,B3-15-2-2.mp3,335.17,337.25,總而言之,1
B3L15-2-28,總之,B3-15-2-2.mp3,338.38,339.92,總之,3
B3L15-2-29,認得,B3-15-2-2.mp3,376.77,378.04,認得,3
B3L15-2-30,拼,B3-15-2-2.mp3,404.48,405.71,拼,2
B3L15-2-31,尋找,B3-15-2-2.mp3,416.12,417.98,尋找,2
B3L15-2-32,古人古事,B3-15-2-2.mp3,434.19,436.19,古人古事,1
B3L16-1-01,麵條,B3-16-1-2.mp3,4.53,6.32,麵條,1
B3L16-1-02,袋,B3-16-1-2.mp3,9.47,10.43,袋,1
B3L16-1-03,玉米,B3-16-1-2.mp3,13.87,15.52,玉米,1
B3L16-1-04,頓,B3-16-1-2.mp3,26.35,27.33,頓,1
B3L16-1-05,當作/當做,B3-16-1-2.mp3,39.36,40.69,當作,1
B3L16-1-06,金子,B3-16-1-2.mp3,55.19,56.71,金子,2
B3L16-1-07,無法,B3-16-1-2.mp3,59.9,61.75,無法,2
B3L16-1-08,面積,B3-16-1-2.mp3,72.46,74.06,面積,2
B3L16-1-09,至少,B3-16-1-2.mp3,87.35,89.29,至少,2
B3L16-1-10,訪問,B3-16-1-2.mp3,100.42,101.88,訪問,2
B3L16-1-11,農業,B3-16-1-2.mp3,126.44,128.04,農業,3
B3L16-1-12,科學,B3-16-1-2.mp3,141.6,143.31,科學,3
B3L16-1-13,穩定,B3-16-1-2.mp3,155.46,157.1,穩定,3
B3L16-1-14,科學家,B3-16-1-2.mp3,168.19,169.92,科學家,2
B3L16-1-15,領域,B3-16-1-2.mp3,173.6,175.12,領域,3
B3L16-1-16,進行,B3-16-1-2.mp3,187.77,189.4,進行,3
B3L16-1-17,目前,B3-16-1-2.mp3,204.96,206.79,目前,3
B3L16-1-18,人口,B3-16-1-2.mp3,218.62,220.44,人口,3
B3L16-1-19,密切,B3-16-1-2.mp3,232.56,234.08,密切,3
B3L16-1-20,發明,B3-16-1-2.mp3,245.15,246.75,發明,3
B3L16-1-21,概念,B3-16-1-2.mp3,272.17,273.56,概念,3
B3L16-1-22,證明,B3-16-1-2.mp3,287.25,288.96,證明,3
B3L16-1-23,有效,B3-16-1-2.mp3,304.19,305.67,有效,3
B3L16-1-24,當場,B3-16-1-2.mp3,317.96,319.79,當場,3
B3L16-1-25,腐敗,B3-16-1-2.mp3,331.65,333.35,腐敗,3
B3L16-1-26,以免,B3-16-1-2.mp3,344.85,346.79,以免,3
B3L16-1-27,得意,B3-16-1-2.mp3,358.56,359.98,得意,3
B3L16-1-28,相對,B3-16-1-2.mp3,372.19,373.75,相對,3
B3L16-1-29,食物銀行,B3-16-1-2.mp3,389.67,392.25,食物銀行,2
B3L16-2-01,廚師,B3-16-2-2.mp3,4.61,6.28,廚師,1
B3L16-2-02,經過,B3-16-2-2.mp3,9.51,11.01,經過,1
B3L16-2-03,投資,B3-16-2-2.mp3,25.1,26.66,投資,1
B3L16-2-04,令,B3-16-2-2.mp3,38.86,39.99,令,1
B3L16-2-05,此,B3-16-2-2.mp3,52.55,53.99,此,1
B3L16-2-06,改進,B3-16-2-2.mp3,68.29,69.79,改進,1
B3L16-2-07,由於,B3-16-2-2.mp3,84.2,85.82,由於,1
B3L16-2-08,仍然,B3-16-2-2.mp3,97.79,99.46,仍然,2
B3L16-2-09,道德,B3-16-2-2.mp3,111.69,113.29,道德,1
B3L16-2-10,角度,B3-16-2-2.mp3,125.08,126.52,角度,1
B3L16-2-11,白白/白,B3-16-2-2.mp3,151.79,153.1,白,3
B3L16-2-12,行為,B3-16-2-2.mp3,176.79,178.54,行為,2
B3L16-2-13,使得,B3-16-2-2.mp3,190.44,191.6,使得,1
B3L16-2-14,於是,B3-16-2-2.mp3,203.04,204.67,於是,2
B3L16-2-15,米飯,B3-16-2-2.mp3,216.38,217.88,米飯,3
B3L16-2-16,餐桌,B3-16-2-2.mp3,233.5,235.21,餐桌,2
B3L16-2-17,燈光,B3-16-2-2.mp3,239.33,241.0,燈光,2
B3L16-2-18,普遍,B3-16-2-2.mp3,253.05,254.53,普遍,1
B3L16-2-19,觀點,B3-16-2-2.mp3,267.25,269.1,觀點,2
B3L16-2-20,共同,B3-16-2-2.mp3,281.77,283.46,共同,1
B3L16-2-21,理論,B3-16-2-2.mp3,297.39,298.89,理論,1
B3L16-2-22,工業,B3-16-2-2.mp3,326.98,328.54,工業,1
B3L16-2-23,發達,B3-16-2-2.mp3,340.64,342.23,發達,1
B3L16-2-24,一切,B3-16-2-2.mp3,354.0,355.56,一切,2
B3L16-2-25,無論如何,B3-16-2-2.mp3,369.85,372.06,無論如何,1
B3L16-2-26,如此,B3-16-2-2.mp3,386.73,388.58,如此,2
B4L01-1-01,業務員,B4-01-1-2.mp3,4.31,6.41,業務員,1
B4L01-1-02,業務,B4-01-1-2.mp3,17.19,18.69,業務,1
B4L01-1-03,大哥,B4-01-1-2.mp3,27.79,29.29,大哥,1
B4L01-1-04,報到,B4-01-1-2.mp3,49.5,51.04,報到,2
B4L01-1-05,轉,B4-01-1-2.mp3,61.99,63.49,轉,1
B4L01-1-06,轉,B4-01-1-2.mp3,72.99,73.97,轉,1
